Time,T,TB4,Q
2020-02-10 23:15:00,279.4,280.575,0.0
2020-02-10 23:30:00,279.34999999999997,280.56666666666666,0.0
2020-02-10 23:45:00,279.29999999999995,280.55833333333334,0.0
2020-02-11 00:00:00,279.25,280.54999999999995,0.0
2020-02-11 00:15:00,279.15,280.55833333333334,0.0
2020-02-11 00:30:00,279.04999999999995,280.56666666666666,0.0
2020-02-11 00:45:00,278.95,280.575,0.0
2020-02-11 01:00:00,278.84999999999997,280.5833333333333,0.0
2020-02-11 01:15:00,278.9,280.59166666666664,0.0
2020-02-11 01:30:00,278.95,280.59999999999997,0.0
2020-02-11 01:45:00,279.0,280.6083333333333,0.0
2020-02-11 02:00:00,279.04999999999995,280.6166666666666,0.0
2020-02-11 02:15:00,279.025,280.625,0.0
2020-02-11 02:30:00,279.0,280.6333333333333,0.0
2020-02-11 02:45:00,278.97499999999997,280.64166666666665,0.0
2020-02-11 03:00:00,278.95,280.65,0.0
2020-02-11 03:15:00,278.97499999999997,280.6583333333333,0.0
2020-02-11 03:30:00,279.0,280.66666666666663,0.0
2020-02-11 03:45:00,279.025,280.67499999999995,0.0
2020-02-11 04:00:00,279.04999999999995,280.68333333333334,0.0
2020-02-11 04:15:00,279.075,280.69166666666666,0.0
2020-02-11 04:30:00,279.09999999999997,280.7,0.0
2020-02-11 04:45:00,279.125,280.7083333333333,0.0
2020-02-11 05:00:00,279.15,280.71666666666664,0.0
2020-02-11 05:15:00,279.15,280.72499999999997,0.0
2020-02-11 05:30:00,279.15,280.7333333333333,0.0
2020-02-11 05:45:00,279.15,280.7416666666666,0.0
2020-02-11 06:00:00,279.15,280.75,0.0
2020-02-11 06:15:00,279.17499999999995,280.74583333333334,0.0
2020-02-11 06:30:00,279.2,280.7416666666666,0.0
2020-02-11 06:45:00,279.22499999999997,280.73749999999995,0.0
2020-02-11 07:00:00,279.25,280.7333333333333,0.0
2020-02-11 07:15:00,279.275,280.72916666666663,2.7777777777777777
2020-02-11 07:30:00,279.29999999999995,280.72499999999997,5.555555555555555
2020-02-11 07:45:00,279.325,280.7208333333333,8.333333333333332
2020-02-11 08:00:00,279.34999999999997,280.71666666666664,11.11111111111111
2020-02-11 08:15:00,279.375,280.7125,24.30555555555556
2020-02-11 08:30:00,279.4,280.7083333333333,37.5
2020-02-11 08:45:00,279.42499999999995,280.70416666666665,50.69444444444445
2020-02-11 09:00:00,279.45,280.7,63.88888888888889
2020-02-11 09:15:00,279.54999999999995,280.6958333333333,79.16666666666667
2020-02-11 09:30:00,279.65,280.69166666666666,94.44444444444444
2020-02-11 09:45:00,279.75,280.6875,109.72222222222224
2020-02-11 10:00:00,279.84999999999997,280.68333333333334,125.0
2020-02-11 10:15:00,279.9,280.6791666666666,133.33333333333334
2020-02-11 10:30:00,279.95,280.67499999999995,141.66666666666669
2020-02-11 10:45:00,280.0,280.6708333333333,150.0
2020-02-11 11:00:00,280.04999999999995,280.66666666666663,158.33333333333334
2020-02-11 11:15:00,280.025,280.66249999999997,167.36111111111111
2020-02-11 11:30:00,280.0,280.6583333333333,176.3888888888889
2020-02-11 11:45:00,279.97499999999997,280.65416666666664,185.41666666666669
2020-02-11 12:00:00,279.95,280.65,194.44444444444449
2020-02-11 12:15:00,280.075,280.65,200.0
2020-02-11 12:30:00,280.2,280.65,205.5555555555556
2020-02-11 12:45:00,280.325,280.65,211.11111111111111
2020-02-11 13:00:00,280.45,280.65,216.66666666666669
2020-02-11 13:15:00,280.34999999999997,280.65,204.86111111111111
2020-02-11 13:30:00,280.25,280.65,193.05555555555557
2020-02-11 13:45:00,280.15,280.65,181.25000000000003
2020-02-11 14:00:00,280.04999999999995,280.65,169.44444444444446
2020-02-11 14:15:00,279.9,280.65,144.44444444444446
2020-02-11 14:30:00,279.75,280.65,119.44444444444446
2020-02-11 14:45:00,279.59999999999997,280.65,94.44444444444444
2020-02-11 15:00:00,279.45,280.65,69.44444444444444
2020-02-11 15:15:00,279.525,280.65,67.36111111111111
2020-02-11 15:30:00,279.59999999999997,280.65,65.27777777777779
2020-02-11 15:45:00,279.67499999999995,280.65,63.19444444444444
2020-02-11 16:00:00,279.75,280.65,61.11111111111112
2020-02-11 16:15:00,279.625,280.65,50.69444444444444
2020-02-11 16:30:00,279.5,280.65,40.27777777777778
2020-02-11 16:45:00,279.375,280.65,29.861111111111107
2020-02-11 17:00:00,279.25,280.65,19.444444444444443
2020-02-11 17:15:00,279.29999999999995,280.65,14.583333333333332
2020-02-11 17:30:00,279.34999999999997,280.65,9.72222222222222
2020-02-11 17:45:00,279.4,280.65,4.8611111111111125
2020-02-11 18:00:00,279.45,280.65,0.0
2020-02-11 18:15:00,279.5,280.6375,0.0
2020-02-11 18:30:00,279.54999999999995,280.625,0.0
2020-02-11 18:45:00,279.59999999999997,280.61249999999995,0.0
2020-02-11 19:00:00,279.65,280.59999999999997,0.0
2020-02-11 19:15:00,279.575,280.5875,0.0
2020-02-11 19:30:00,279.5,280.575,0.0
2020-02-11 19:45:00,279.42499999999995,280.5625,0.0
2020-02-11 20:00:00,279.34999999999997,280.54999999999995,0.0
2020-02-11 20:15:00,279.275,280.53749999999997,0.0
2020-02-11 20:30:00,279.2,280.525,0.0
2020-02-11 20:45:00,279.125,280.5125,0.0
2020-02-11 21:00:00,279.04999999999995,280.5,0.0
2020-02-11 21:15:00,279.125,280.48749999999995,0.0
2020-02-11 21:30:00,279.2,280.47499999999997,0.0
2020-02-11 21:45:00,279.275,280.4625,0.0
2020-02-11 22:00:00,279.34999999999997,280.45,0.0
2020-02-11 22:15:00,279.375,280.4375,0.0
2020-02-11 22:30:00,279.4,280.42499999999995,0.0
2020-02-11 22:45:00,279.42499999999995,280.41249999999997,0.0
2020-02-11 23:00:00,279.45,280.4,0.0
2020-02-11 23:15:00,278.84999999999997,280.3875,0.0
2020-02-11 23:30:00,278.25,280.375,0.0
2020-02-11 23:45:00,277.65,280.36249999999995,0.0
2020-02-12 00:00:00,277.04999999999995,280.34999999999997,0.0
2020-02-12 00:15:00,277.47499999999997,280.3583333333333,0.0
2020-02-12 00:30:00,277.9,280.3666666666666,0.0
2020-02-12 00:45:00,278.325,280.375,0.0
2020-02-12 01:00:00,278.75,280.3833333333333,0.0
2020-02-12 01:15:00,278.72499999999997,280.39166666666665,0.0
2020-02-12 01:30:00,278.7,280.4,0.0
2020-02-12 01:45:00,278.67499999999995,280.4083333333333,0.0
2020-02-12 02:00:00,278.65,280.41666666666663,0.0
2020-02-12 02:15:00,278.67499999999995,280.42499999999995,0.0
2020-02-12 02:30:00,278.7,280.43333333333334,0.0
2020-02-12 02:45:00,278.72499999999997,280.44166666666666,0.0
2020-02-12 03:00:00,278.75,280.45,0.0
2020-02-12 03:15:00,278.7,280.4583333333333,0.0
2020-02-12 03:30:00,278.65,280.46666666666664,0.0
2020-02-12 03:45:00,278.59999999999997,280.47499999999997,0.0
2020-02-12 04:00:00,278.54999999999995,280.4833333333333,0.0
2020-02-12 04:15:00,278.525,280.4916666666666,0.0
2020-02-12 04:30:00,278.5,280.5,0.0
2020-02-12 04:45:00,278.47499999999997,280.5083333333333,0.0
2020-02-12 05:00:00,278.45,280.51666666666665,0.0
2020-02-12 05:15:00,278.42499999999995,280.525,0.0
2020-02-12 05:30:00,278.4,280.5333333333333,0.0
2020-02-12 05:45:00,278.375,280.54166666666663,0.0
2020-02-12 06:00:00,278.34999999999997,280.54999999999995,0.0
2020-02-12 06:15:00,278.34999999999997,280.5458333333333,0.0
2020-02-12 06:30:00,278.34999999999997,280.54166666666663,0.0
2020-02-12 06:45:00,278.34999999999997,280.53749999999997,0.0
2020-02-12 07:00:00,278.34999999999997,280.5333333333333,0.0
2020-02-12 07:15:00,278.375,280.52916666666664,7.638888888888889
2020-02-12 07:30:00,278.4,280.525,15.27777777777778
2020-02-12 07:45:00,278.42499999999995,280.5208333333333,22.916666666666668
2020-02-12 08:00:00,278.45,280.51666666666665,30.55555555555556
2020-02-12 08:15:00,278.575,280.5125,54.86111111111112
